route_location_id,route_id,beginning_milepoint,ending_milepoint,location_id,facility_type,program,num_aadt,num_caadt,num_single_unit_caadt,num_combined_unit_caadt,street_name,from_description,to_description,num_lanes,nfc_name,posted_speed,ObjectId,Shape__Length
1577604-82-5938-0-0.6270543,1577604,0,0.6270543,82-5938,2 - Two-Way Roadway,Non-Trunkline,3745,105,75,30,2nd Ave,Palmer St,Grand Blvd,1,Minor arterial,30,125,1368.31429193237
1577605-82-1705-0.4843436-3.1314037,1577605,0.4843436,3.131404,82-1705,2 - Two-Way Roadway,Non-Trunkline,3869,109,78,31,Cass Ave,Grand River Ave,Grand Blvd,2,Minor arterial,25,126,5775.21165372853
1577605-82-5942-0-0.0715176,1577605,0,0.0715176,82-5942,2 - Two-Way Roadway,Non-Trunkline,992,27,19,8,Cass Ave,Congress St,Fort St,2,Minor arterial,25,127,155.915297036814
1577605-82-5943-0.0715176-0.2078901,1577605,0.0715176,0.2078901,82-5943,2 - Two-Way Roadway,Non-Trunkline,1405,38,27,11,Cass Ave,Fort St,Howard St,4,Minor arterial,25,128,297.314153275632
1577605-82-5944-0.2078901-0.2640719,1577605,0.2078901,0.2640719,82-5944,2 - Two-Way Roadway,Non-Trunkline,1472,39,28,11,Cass Ave,Howard St,Michigan Ave,5,Minor arterial,25,129,122.4762931021
1577605-82-5945-0.2640719-0.4843436,1577605,0.2640719,0.4843436,82-5945,2 - Two-Way Roadway,Non-Trunkline,4700,128,90,38,Cass Ave,Michigan Ave,Grand River Ave,4,Minor arterial,25,130,480.396595011596
1577606-82-7597-0-0.2068652,1577606,0,0.2068652,82-7597,4 - Ramp,Ramp,4501,,,,I 94/John R Ramp,Bridge 11210,John R St & E I 94 Service Drive,1,Interstate,40,131,450.361228151012
1577607-82-2312-0-0.5112519,1577607,0,0.5112519,82-2312,2 - Two-Way Roadway,Non-Trunkline,495,11,8,3,Woodland St,Woodward Ave,Oakland St,2,Major collector,25,132,1113.53896251383
1577608-82-5962-0-0.188853,1577608,0,0.188853,82-5962,1 - One-Way Roadway,Non-Trunkline,1797,51,36,15,John R St,Clifford St,Madison St,2,Minor arterial,25,133,411.709820126003
1577608-82-5963-0.188853-0.2618565,1577608,0.188853,0.2618565,82-5963,1 - One-Way Roadway,Non-Trunkline,176,5,4,1,John R St,Madison St,Adams Ave,3,Minor arterial,25,134,159.261531179494
1577701-82-7633-0-0.46045,1577701,0,0.46045,82-7633,4 - Ramp,Ramp,18764,,,,I 94/I 75 Ramp,W I 94 & S I 75/E I 94 RAMP,Bridge 11830,1,Interstate,40,135,1003.70599779932
1577703-82-7630-0-0.4938499,1577703,0,0.4938499,82-7630,4 - Ramp,Ramp,13504,,,,I 94/I 75 Ramp,Bridge 11823,E I 94/S I 75 RAMP & E Ferry St,2,Interstate,40,136,1076.41880307
1577704-82-7639-0-0.2560005,1577704,0,0.2560005,82-7639,4 - Ramp,Ramp,5918,,,,I 75/I 94 Ramp,Bridge 11826,S I 75/W I 94 RAMP,2,Interstate,40,137,557.623006429887
1577706-82-0024-0.1674623-0.6219512,1577706,0.1674623,0.6219512,82-0024,2 - Two-Way Roadway,Trunkline,10175,254,162,92,I 375,JCT I-375 BS @ ST. ANTOINE,LAFAYETTE AVE,2,Interstate,55,138,990.431370434654
1577706-82-0228-0.6219512-0.9753534,1577706,0.6219512,0.9753534,82-0228,2 - Two-Way Roadway,Trunkline,46263,1157,741,416,I 375,LAFAYETTE AVE,JCT M-3,3,Interstate,55,139,770.541148870208
1577706-82-0232-0.9753534-1.4484171,1577706,0.9753534,1.448417,82-0232,2 - Two-Way Roadway,Trunkline,65952,1649,1055,594,I 375,JCT M-3,JCT I-75,3,Interstate,55,140,1031.91270685971
1577706-82-0381-3.283714-3.848835,1577706,3.283714,3.848835,82-0381,2 - Two-Way Roadway,Trunkline,148595,10699,3269,7430,I 75,JCT I-94,CLAY AVENUE,3,Interstate,55,141,1233.51822782973
1577706-82-0396-3.848835-4.4803931,1577706,3.848835,4.480393,82-0396,2 - Two-Way Roadway,Trunkline,145575,10482,3203,7279,I 75,CLAY AVE,HOLBROOK AVE,5,Interstate,65,142,1378.34257765907
1577706-82-0398-6.2451136-7.0194707,1577706,6.245113,7.019471,82-0398,2 - Two-Way Roadway,Trunkline,178388,12665,3746,8919,I 75,JCT M-8  DAVISON HWY,MC NICHOLS RD,3,Interstate,65,143,1690.17107371644
1577706-82-0399-7.0194707-8.0900712,1577706,7.019471,8.090071,82-0399,2 - Two-Way Roadway,Trunkline,174522,12391,3665,8726,I 75,MC NICHOLS RD,7 MILE RD,3,Interstate,55,144,2338.49570304027
1577706-82-0401-8.0900712-9.0790765,1577706,8.090071,9.079077,82-0401,2 - Two-Way Roadway,Trunkline,172495,12247,3622,8625,I 75,7 MILE RD,"JCT M-102, N CO L, NCL DETROIT",3,Interstate,55,145,2161.94847705629
1577706-82-0655-0-0.1674623,1577706,0,0.1674623,82-0655,2 - Two-Way Roadway,Trunkline,47984,912,288,624,Jefferson Ave E,JCT M-10 @ TUNNEL (RANDOLPH),JCT I-375 @ ST. ANTOINE,4,Other principal arterial,25,146,364.432334544822
1577706-82-7618-1.8284284-2.8606819,1577706,1.828428,2.860682,82-7618,2 - Two-Way Roadway,Trunkline,124445,11822,3111,8711,I 75,MACK AVE,WARREN,3,Interstate,55,147,2252.16970841181
1577706-82-9949-2.8606819-3.283714,1577706,2.860682,3.283714,82-9949,2 - Two-Way Roadway,Trunkline,100634,9560,2516,7044,I 75,WARREN,JCT I-94,3,Interstate,55,148,923.337593635473
1577706-82-9959-1.4484171-1.8284284,1577706,1.448417,1.828428,82-9959,2 - Two-Way Roadway,Trunkline,106388,10107,2660,7447,I 75,JCT I-375,MACK AVE,3,Interstate,55,149,828.940019687602
1577707-82-5555-0-0.0925575,1577707,0,0.0925575,82-5555,4 - Ramp,Ramp,1774,,,,I 94/Russel Ramp,Rivard St,Russell St,2,Major collector,40,150,201.555928062099
1577708-82-7632-0-0.1706596,1577708,0,0.1706596,82-7632,4 - Ramp,Ramp,10283,,,,I 75/I 94 Ramp,Bridge 11828,Bridge 11831,3,Interstate,40,151,371.733546423858
1577709-82-5976-0.0932371-0.6217168,1577709,0.0932371,0.6217168,82-5976,2 - Two-Way Roadway,Non-Trunkline,5566,157,112,45,Russell St,Gratiot Ave,Erskine St,3,Minor arterial,25,152,1152.73750677778
1577709-82-5977-0.6217168-0.7965041,1577709,0.6217168,0.7965041,82-5977,2 - Two-Way Roadway,Non-Trunkline,5493,151,108,43,Russell St,Erskine St,Mack Ave,3,Minor arterial,25,153,381.284144175602
1577801-82-1508-0-0.4564127,1577801,0,0.4564127,82-1508,2 - Two-Way Roadway,Non-Trunkline,1988,56,40,16,Saint Aubin St,Saint Aubin St,Brewster St,2,Minor arterial,25,154,995.62578546384
1577801-82-5983-0.4564127-1.906137,1577801,0.4564127,1.906137,82-5983,2 - Two-Way Roadway,Non-Trunkline,888,25,18,7,Saint Aubin St,Brewster St,Harper Ave,2,Minor arterial,25,155,3163.13502783522
1577802-82-7322-0-0.1507457,1577802,0,0.1507457,82-7322,4 - Ramp,Ramp,4266,,,,I 94/Chene Ramp,E I 94 & Saint Aubin St,Harper Ave,2,Interstate,40,156,328.110450102628
1577805-82-7373-0-0.1630823,1577805,0,0.1630823,82-7373,4 - Ramp,Ramp,3102,,,,Chene/I 94 Ramp,Harper Ave,E I 94,1,Interstate,40,157,355.218135857411
1577806-82-6497-0.1500721-0.3979474,1577806,0.1500721,0.3979474,82-6497,2 - Two-Way Roadway,Non-Trunkline,1716,50,32,18,McDougall St,Jefferson Ave,Lafayette St,2,Major collector,25,158,540.638368911167
1577807-82-7724-0-0.1590184,1577807,0,0.1590184,82-7724,4 - Ramp,Ramp,2916,,,,I 94/Mount Elliot Ramp,E I 94,Lucky Pl,1,Interstate,40,159,346.13257501836
1577808-82-5809-0.0460309-0.1972797,1577808,0.0460309,0.1972797,82-5809,2 - Two-Way Roadway,Non-Trunkline,1178,34,22,12,Mount Elliott St,Wight St,Jefferson Ave,2,Minor arterial,30,160,329.877609148587
1577808-82-5810-0.1972797-0.4463019,1577808,0.1972797,0.4463019,82-5810,2 - Two-Way Roadway,Non-Trunkline,6485,179,128,51,Mount Elliott St,Jefferson Ave,Lafayette St,3,Minor arterial,30,161,543.190367873402
1577808-82-5811-0.4463019-0.8796102,1577808,0.4463019,0.8796102,82-5811,2 - Two-Way Roadway,Non-Trunkline,5021,140,100,40,Mount Elliott St,Lafayette St,Kercheval St,4,Minor arterial,30,162,945.188952943145
1577808-82-5812-0.8796102-2.912153,1577808,0.8796102,2.912153,82-5812,2 - Two-Way Roadway,Non-Trunkline,6060,169,121,48,Mount Elliott St,Kercheval St,Harper Ave,4,Minor arterial,30,163,4434.74254779277
1577808-82-5813-2.912153-4.5865771,1577808,2.912153,4.586577,82-5813,2 - Two-Way Roadway,Non-Trunkline,6417,174,123,51,Mount Elliott St,Harper Ave,Mount Elliott St,4,Minor arterial,30,164,3655.91416658692
1577809-82-7726-0-0.1105087,1577809,0,0.1105087,82-7726,4 - Ramp,Ramp,1839,,,,Mount Elliot/I 94 Ramp,Harper Ave,E I 94,1,Interstate,40,165,241.168767038052
1577810-82-6106-0-0.159878,1577810,0,0.159878,82-6106,1 - One-Way Roadway,Non-Trunkline,3382,94,67,27,Harper Ave,Harper Ave,Harper Ave,1,Minor arterial,30,166,348.979621382924
1577901-82-2314-2.8674125-2.9190988,1577901,2.867413,2.919099,82-2314,2 - Two-Way Roadway,Non-Trunkline,1040,29,19,10,Concord St,E I 94 Service Drive,W I 94,2,Major collector,30,167,112.715700174205
1577903-82-7733-0-0.1320667,1577903,0,0.1320667,82-7733,4 - Ramp,Ramp,6802,,,,I 94/M 53 Ramp,E I 94,E I 94 Service Drive,1,Interstate,40,168,287.407044604887
1577904-82-7265-3.9064452-4.8858782,1577904,3.906445,4.885878,82-7265,2 - Two-Way Roadway,Trunkline,21597,1642,735,907,Van Dyke St,7 MILE RD,"JCT M-102, N CO L, NCL DETROIT",5,Other principal arterial,35,169,2141.05312254831
1577904-82-7341-0-0.5860836,1577904,0,0.5860836,82-7341,2 - Two-Way Roadway,Trunkline,9760,596,313,283,Van Dyke St,JCT M-3,JCT I-94,4,Other principal arterial,30,170,1278.93819054694
1577904-82-7344-0.5860836-3.9064452,1577904,0.5860836,3.906445,82-7344,2 - Two-Way Roadway,Trunkline,15480,1176,526,650,Van Dyke St,JCT I-94,7 MILE RD,5,Other principal arterial,35,171,7254.38353212327
1577905-82-7734-0-0.196009,1577905,0,0.196009,82-7734,4 - Ramp,Ramp,3145,,,,M 53/I 94 Ramp,E I 94 Service Drive,E I 94,1,Interstate,40,172,427.09127784211
1577906-82-2315-0.5374616-1.6431778,1577906,0.5374616,1.643178,82-2315,2 - Two-Way Roadway,Non-Trunkline,915,27,17,10,Burns St,Forest Ave,Harper Ave,3,Major collector,25,173,2412.9471118296
1577907-82-1394-2.3885502-2.6785664,1577907,2.38855,2.678566,82-1394,2 - Two-Way Roadway,Non-Trunkline,4373,122,87,35,McClellan St,Shoemaker St,Gratiot Ave,2,Minor arterial,25,174,632.155678475861
1577907-82-1395-1.7222324-2.3885502,1577907,1.722232,2.38855,82-1395,2 - Two-Way Roadway,Non-Trunkline,3804,107,76,31,McClellan St,Warren Ave,Shoemaker St,2,Minor arterial,25,175,1454.16201187151
1577907-82-6036-0-1.7222324,1577907,0,1.722232,82-6036,2 - Two-Way Roadway,Non-Trunkline,4404,123,88,35,McClellan St,Jefferson Ave,Warren Ave,2,Minor arterial,30,176,3757.5912196757
1577910-82-0436-0-0.2180494,1577910,0,0.2180494,82-0436,4 - Ramp,Ramp,6258,,,,M 3/I 94 Ramp,Gratiot Ave,E I 94,1,Interstate,40,177,475.147620628151
1578001-82-2316-0-1.4919034,1578001,0,1.491903,82-2316,2 - Two-Way Roadway,Non-Trunkline,1788,53,35,18,Cadillac Blvd,Jefferson Ave,Forest Ave,2,Major collector,25,178,3255.1271089884
1578001-82-2317-1.6634327-2.5487388,1578001,1.663433,2.548739,82-2317,2 - Two-Way Roadway,Non-Trunkline,2385,68,45,23,Cadillac Ave,Warren Ave,Gratiot Ave,2,Major collector,25,179,1932.05413243349
1578001-82-6179-1.4919034-1.6634327,1578001,1.491903,1.663433,82-6179,2 - Two-Way Roadway,Non-Trunkline,3998,108,76,32,Cadillac Blvd,Forest Ave,Warren Ave,2,Major collector,25,180,374.339785155226
1578002-82-7424-0-0.1475506,1578002,0,0.1475506,82-7424,4 - Ramp,Ramp,3812,,,,I 94/French Ramp,E I 94,Harding St & E I 94 Service Drive,1,Interstate,40,181,321.147797712779
1578003-82-6180-0-1.4227361,1578003,0,1.422736,82-6180,2 - Two-Way Roadway,Non-Trunkline,5178,150,98,52,French Rd,Mack Ave,Harper Ave,2,Major collector,25,182,3104.9926425449
1578003-82-6181-1.4227361-1.9470347,1578003,1.422736,1.947035,82-6181,2 - Two-Way Roadway,Non-Trunkline,7257,210,138,72,French Rd,Harper Ave,Gratiot Ave,2,Major collector,30,183,1144.49286106836
1578004-82-7426-0-0.1706852,1578004,0,0.1706852,82-7426,4 - Ramp,Ramp,2252,,,,French/I 94 Ramp,E I 94 Service Drive,E I 94,1,Interstate,40,184,371.828371984028
1578006-82-7648-0-0.0969946,1578006,0,0.0969946,82-7648,4 - Ramp,Ramp,8812,,,,I 94/Conner Ramp,North/South Conner Cutoff,Conner St,2,Other principal arterial,40,185,211.178433049963
1578006-82-7648-0.0969946-0.1566208,1578006,0.0969946,0.1566208,82-7648,4 - Ramp,Ramp,8812,,,,I 94/Conner Ramp,North/South Conner Cutoff,Conner St,2,Other principal arterial,40,186,129.955291020846
1578008-82-7629-0-0.1552304,1578008,0,0.1552304,82-7629,4 - Ramp,Ramp,5105,,,,Conner/I 94 Ramp,E I 94/NB Conner RAMP & Conner St,E I 94,1,Interstate,40,187,338.663549328203
1578101-82-7652-0-0.1872677,1578101,0,0.1872677,82-7652,4 - Ramp,Ramp,6689,,,,I 94/Chalmers Ramp,E I 94,Hern St,1,Interstate,40,188,407.697304415828
1578102-82-6183-0-4.6486484,1578102,0,4.648648,82-6183,2 - Two-Way Roadway,Non-Trunkline,10759,302,215,87,Chalmers St,Chalmers St,7 Mile Rd,2,Minor arterial,30,189,10150.4773472364
1578104-82-1452-0-1.0394832,1578104,0,1.039483,82-1452,2 - Two-Way Roadway,Non-Trunkline,8017,224,160,64,Outer Dr E,Alter Rd,Outer Dr,2,Minor arterial,35,190,2269.33270865987
1578105-82-7654-0-0.1415346,1578105,0,0.1415346,82-7654,4 - Ramp,Ramp,4946,,,,Outer/I 94 Ramp,Hern Ave,E I 94,1,Interstate,40,191,308.397943389621
1578107-82-7661-0-0.1447277,1578107,0,0.1447277,82-7661,4 - Ramp,Ramp,3733,,,,I 94/Harper Ramp,E I 94,Hern Ave,1,Interstate,40,192,315.260486471397
1578108-82-1297-3.7455066-5.2090957,1578108,3.745507,5.209095,82-1297,2 - Two-Way Roadway,Non-Trunkline,6612,186,133,53,Harper Ave,Outer Dr,Cadieux Rd,4,Minor arterial,30,193,3189.51449839281
1578108-82-1298-0.3850829-1.704215,1578108,0.3850829,1.704215,82-1298,2 - Two-Way Roadway,Non-Trunkline,5991,168,120,48,Harper Ave,Van Dyke St,French Rd,5,Minor arterial,30,194,2872.30302061459
1578108-82-5995-0-0.3850829,1578108,0,0.3850829,82-5995,2 - Two-Way Roadway,Non-Trunkline,4586,129,92,37,Harper Ave,Carrie St,Van Dyke St,2,Minor arterial,30,195,838.941610456603
1578108-82-5996-1.704215-2.1509887,1578108,1.704215,2.150989,82-5996,2 - Two-Way Roadway,Non-Trunkline,7508,213,152,61,Harper Ave,French Rd,Conner St,2,Minor arterial,30,196,972.991518248167
1578108-82-5997-2.1509887-3.7455066,1578108,2.150989,3.745507,82-5997,2 - Two-Way Roadway,Non-Trunkline,11738,329,235,94,Harper Ave,Conner St,Outer Dr,2,Minor arterial,30,197,3472.4463429127
1578108-82-5998-5.2090957-5.4666322,1578108,5.209095,5.466632,82-5998,2 - Two-Way Roadway,Non-Trunkline,9865,287,188,99,Harper Ave,Cadieux Rd,Harper Ave,2,Minor arterial,30,198,561.497829508055
1578110-82-7643-0-0.2150045,1578110,0,0.2150045,82-7643,4 - Ramp,Ramp,3630,,,,I 94/Cadieux Ramp,E I 94,Harvard Rd,2,Interstate,40,199,468.69125941583
1578202-82-7645-0-0.145246,1578202,0,0.145246,82-7645,4 - Ramp,Ramp,7177,,,,Cadieux/I 94 Ramp,Cadieux Rd & E I 94/Cadieux RAMP,E I 94,1,Interstate,40,200,316.79286044914
1578203-82-1426-0.4656482-1.9558423,1578203,0.4656482,1.955842,82-1426,2 - Two-Way Roadway,Non-Trunkline,10990,308,220,88,Morang Dr,7 Mile Rd,Cadieux Rd,2,Minor arterial,30,201,3249.89632617828
1578203-82-2318-0-0.4656482,1578203,0,0.4656482,82-2318,2 - Two-Way Roadway,Non-Trunkline,3322,96,63,33,Morang Dr,Cadieux Rd,Harper Ave,2,Minor arterial,30,202,1014.85867456315
1578205-82-7659-0-0.1684532,1578205,0,0.1684532,82-7659,4 - Ramp,Ramp,5553,,,,I 94/Moross Ramp,E I 94,E I 94 Service Drive,1,Interstate,40,203,367.641968035757
1579605-82-1101-6.953822-7.9485524,1579605,6.953822,7.948553,82-1101,2 - Two-Way Roadway,Non-Trunkline,13039,364,260,104,Fenkell St,Schaefer Hwy,Wyoming St,2,Minor arterial,30,204,2165.28561422875
1579605-82-1243-7.9485524-10.0664829,1579605,7.948553,10.06648,82-1243,2 - Two-Way Roadway,Non-Trunkline,4530,129,92,37,Fenkell St,Wyoming St,S M 10,2,Minor arterial,30,205,4610.24222867638
1580610-82-5874-2.5950595-2.9578252,1580610,2.595059,2.957825,82-5874,2 - Two-Way Roadway,Non-Trunkline,835,26,17,9,Oakman Blvd,Oakman Blvd,Oakman Blvd,2,Minor arterial,30,206,790.011925566391
1580610-82-5877-2.0615097-2.5950595,1580610,2.06151,2.595059,82-5877,2 - Two-Way Roadway,Non-Trunkline,577,18,11,7,Oakman Blvd,Tireman Ave,Oakman Blvd,2,Minor arterial,35,207,1163.2850950536
1580610-82-5879-2.9578252-3.6177178,1580610,2.957825,3.617718,82-5879,2 - Two-Way Roadway,Non-Trunkline,2660,75,54,21,Oakman Blvd,Oakman Blvd,Chicago St,2,Minor arterial,25,208,1438.80139508895
1581110-82-2319-0-0.5517379,1581110,0,0.5517379,82-2319,2 - Two-Way Roadway,Non-Trunkline,541,18,11,7,Junction St,Jefferson Ave,S I 75,2,Major collector,35,209,1202.62369259611
1581210-82-1188-0.8570449-1.3517143,1581210,0.8570449,1.351714,82-1188,2 - Two-Way Roadway,Non-Trunkline,6023,168,120,48,Clark St,S I 75,Vernor Hwy,2,Minor arterial,25,210,1078.39602548575
1581210-82-1189-0.6314052-0.8570449,1581210,0.6314052,0.8570449,82-1189,2 - Two-Way Roadway,Non-Trunkline,2651,75,54,21,Clark St,Vernor Hwy,Toledo St,2,Minor arterial,25,211,491.940346342762
1581210-82-4922-1.3517143-1.4788151,1581210,1.351714,1.478815,82-4922,2 - Two-Way Roadway,Trunkline,4897,1008,318,690,Clark St,JCT I-75,M-85 (FORT ST.),4,Minor arterial,30,212,277.067820805048
1581210-82-6150-1.4788151-1.8478496,1581210,1.478815,1.84785,82-6150,2 - Two-Way Roadway,Non-Trunkline,2162,59,42,17,Clark St,Jefferson Ave,Fort St,2,Minor arterial,25,213,804.443529665673
1581210-82-6151-0-0.6314052,1581210,0,0.6314052,82-6151,2 - Two-Way Roadway,Non-Trunkline,3753,106,75,31,Clark St,Toledo St,Scotten St,2,Minor arterial,25,214,1376.76269910886
1581303-82-5883-0-0.1950369,1581303,0,0.1950369,82-5883,2 - Two-Way Roadway,Non-Trunkline,1095,31,21,10,Grand Blvd W,Jefferson Ave,Grand Blvd,2,Minor arterial,30,215,425.097532588547
1581303-82-5884-0.1950369-0.8041273,1581303,0.1950369,0.8041273,82-5884,2 - Two-Way Roadway,Non-Trunkline,2978,84,60,24,Grand Blvd W,Grand Blvd,Vernor Hwy,1,Minor arterial,30,216,1327.7798448344
1634703-82-6235-0.6938489-0.7706922,1634703,0.6938489,0.7706922,82-6235,2 - Two-Way Roadway,Non-Trunkline,5292,153,101,52,Conner St,Clairpointe Ave,Jefferson Ave,4,Major collector,35,217,167.767026679896
1581303-82-5885-0.8041273-1.2635655,1581303,0.8041273,1.263566,82-5885,2 - Two-Way Roadway,Non-Trunkline,3409,95,68,27,W Grand Blvd,Vernor Hwy,Risdon St,4,Minor arterial,30,218,1001.73437987963
1581303-82-5886-1.2635655-1.4642101,1581303,1.263566,1.46421,82-5886,2 - Two-Way Roadway,Non-Trunkline,3559,101,72,29,Grand Blvd W,Risdon St,Michigan Ave,2,Minor arterial,30,219,437.562362069404
1581303-82-5887-1.4642101-1.6530618,1581303,1.46421,1.653062,82-5887,2 - Two-Way Roadway,Non-Trunkline,3853,103,72,31,Grand Blvd W,Michigan Ave,Grand Blvd,4,Minor arterial,30,220,411.823258190488
1581309-82-6241-0.1943132-0.286793,1581309,0.1943132,0.286793,82-6241,1 - One-Way Roadway,Non-Trunkline,2259,65,43,22,I 96 Service Drive,I 94/E I 96 RAMP,I 94/E I 96 RAMP,2,Major collector,55,221,201.758350448216
1581401-82-0385-0-0.2154891,1581401,0,0.2154891,82-0385,4 - Ramp,Ramp,5206,,,,I 75/S Schaefer Ramp,S I 75,Schaefer,1,Interstate,40,222,468.826241451044
1581402-82-0650-0-0.2048088,1581402,0,0.2048088,82-0650,4 - Ramp,Ramp,1856,,,,I 96/Michigan Ramp,W I 96,Michigan Ave,1,Interstate,40,223,446.827579422633
1581403-82-0382-0-0.2367529,1581403,0,0.2367529,82-0382,4 - Ramp,Ramp,8117,,,,N Fort/I 75 Ramp,Fort St,N I 75,1,Interstate,40,224,515.423188065497
1581408-82-5840-0-0.03355,1581408,0,0.03355,82-5840,2 - Two-Way Roadway,Non-Trunkline,3190,86,61,25,W Vernor Hwy,Vernor Hwy,Michigan Ave,2,Other principal arterial,30,225,73.0265196743612
1581509-82-2320-0.2956316-0.4092083,1581509,0.2956316,0.4092083,82-2320,1 - One-Way Roadway,Non-Trunkline,361,10,7,3,Brooklyn St,Elizabeth St,N I 75 Service Drive,2,Major collector,25,226,247.70941952357
1581510-82-1116-0-0.4284997,1581510,0,0.4284997,82-1116,2 - Two-Way Roadway,Non-Trunkline,1300,38,25,13,6th St,Fort St,Michigan Ave,2,Major collector,25,227,934.177362883777
1581602-82-1512-0.1409405-0.432643,1581602,0.1409405,0.432643,82-1512,2 - Two-Way Roadway,Non-Trunkline,4057,113,81,32,3rd St,Lafayette Blvd,Bagley St,4,Minor arterial,25,228,636.032417081097
1581602-82-1737-0.432643-0.7084065,1581602,0.432643,0.7084065,82-1737,2 - Two-Way Roadway,Non-Trunkline,7136,199,142,57,3rd St,Bagley St,N I 75,4,Minor arterial,25,229,601.464841386283
1581602-82-2321-0.7084065-0.8092235,1581602,0.7084065,0.8092235,82-2321,1 - One-Way Roadway,Non-Trunkline,4424,123,88,35,3rd St,N I 75,Grand River Ave,3,Minor arterial,25,230,219.802456188713
1581602-82-5928-0-0.0707308,1581602,0,0.0707308,82-5928,2 - Two-Way Roadway,Non-Trunkline,1197,34,22,12,3rd St,N M 10,Fort St,4,Minor arterial,25,231,154.183490002781
1581602-82-5929-0.0707308-0.1409405,1581602,0.0707308,0.1409405,82-5929,2 - Two-Way Roadway,Non-Trunkline,2199,61,44,17,3rd St,Fort St,Lafayette Blvd,4,Minor arterial,25,232,153.069481483933
1581603-82-1246-0-0.1393191,1581603,0,0.1393191,82-1246,2 - Two-Way Roadway,Non-Trunkline,1415,39,28,11,1st St,Congress St,Fort St,2,Minor arterial,25,233,303.752047850614
1581603-82-6224-0.3046144-0.5603106,1581603,0.3046144,0.5603106,82-6224,1 - One-Way Roadway,Non-Trunkline,530,17,12,5,1st St,Michigan Ave,Grand River Ave,2,Minor arterial,25,234,557.746976935345
1581605-82-2322-0-0.0790842,1581605,0,0.0790842,82-2322,2 - Two-Way Roadway,Non-Trunkline,447,11,8,3,Civic Center Dr,N M 10,Civic Center Dr,2,Major collector,25,235,172.490146404692
1581607-82-6128-0-0.0484361,1581607,0,0.0484361,82-6128,2 - Two-Way Roadway,Non-Trunkline,4249,122,80,42,Washington Blvd,Fort St,Lafayette Blvd,5,Major collector,25,236,105.696107603449
1581607-82-6265-0.0484361-0.3355671,1581607,0.0484361,0.3355671,82-6265,2 - Two-Way Roadway,Non-Trunkline,4189,121,79,42,Washington Blvd,Michigan Ave,Grand River Ave,2,Major collector,,237,626.622647813491
1581608-82-1492-0-0.3060166,1581608,0,0.3060166,82-1492,2 - Two-Way Roadway,Non-Trunkline,1505,47,30,17,Shelby St,W Jefferson Service Dri,Michigan Ave,3,Major collector,25,238,667.17982010985
1581609-82-1277-0-0.5130847,1581609,0,0.5130847,82-1277,2 - Two-Way Roadway,Non-Trunkline,5107,148,97,51,Griswold St,W Jefferson Service Dri,Clifford St,3,Major collector,25,239,1118.73817761237
1581701-82-1383-0.9512894-0.9790291,1581701,0.9512894,0.9790291,82-1383,1 - One-Way Roadway,Non-Trunkline,16349,597,418,179,Livernois Ave,McMillan St,8 Mile Rd,2,Other principal arterial,35,240,60.5117075498277
1581701-82-1383-0.9790291-7.4477287,1581701,0.9790291,7.447729,82-1383,2 - Two-Way Roadway,Non-Trunkline,16349,597,418,179,Livernois Ave,McMillan St,8 Mile Rd,2,Other principal arterial,35,241,14117.3950228016
