OBJECTID,FENAME,FETYPE,NFC,LegalSystem,Nhs,FedAid,COUNTYL,COUNTYR,SEMMCDL,SEMMCDR,COMMUNITYL,COUNTYNAMEL,COMMUNITYR,COUNTYNAMER,VER,lenmi,Shape__Length
53856,Sallan,St,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.09658,510.0777563
53858,Salliotte,Ave,7,4,0,No,163,163,1040,1040,Ecorse,Wayne,Ecorse,Wayne,22,1.01517,5361.57686
53859,Salliotte,St,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.33317,1759.627722
53862,Sally,Ct,7,5,0,No,163,163,1185,1185,Taylor,Wayne,Taylor,Wayne,22,0.03337,176.2602229
53876,Salter,St,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.41294,2180.742571
53877,Saltz,Rd,5,3,0,Yes,163,163,1020,1020,Canton Twp,Wayne,Canton Twp,Wayne,22,1.53811,8123.713031
53878,Saltz,Ct,7,3,0,No,163,163,1020,1020,Canton Twp,Wayne,Canton Twp,Wayne,22,0.06707,354.264045
53879,Saltz,Rd,7,3,0,No,163,163,1020,1020,Canton Twp,Wayne,Canton Twp,Wayne,22,2.48944,13148.32014
53891,Sam Pizzo,Dr,7,5,0,No,163,163,1185,1185,Taylor,Wayne,Taylor,Wayne,22,0.26056,1376.159936
53892,Samantha,Ave,0,0,0,No,163,163,1200,1200,Van Buren Twp,Wayne,Van Buren Twp,Wayne,22,0.13416,708.5982312
53897,Samantha,Dr,7,3,0,No,163,163,1020,1020,Canton Twp,Wayne,Canton Twp,Wayne,22,0.16678,880.8649695
53915,Sampson,St,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.05568,294.0714625
53921,Samuel,Ct,7,3,0,No,163,163,1020,1020,Canton Twp,Wayne,Canton Twp,Wayne,22,0.03749,197.9882007
53922,Samuel,Ave,7,5,0,No,163,163,1185,1185,Taylor,Wayne,Taylor,Wayne,22,0.25757,1360.392473
53926,Samuel Barton,Dr,0,0,0,No,163,163,1200,1200,Van Buren Twp,Wayne,Van Buren Twp,Wayne,22,0.23638,1248.512805
53933,San Carlos,St,0,0,0,No,163,163,1010,1010,Belleville,Wayne,Belleville,Wayne,22,0.1309,691.3724458
53938,San Jose,St,7,3,0,No,163,163,1150,1150,Redford Twp,Wayne,Redford Twp,Wayne,22,1.74218,9201.190755
53945,San Juan,Dr,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,3.37476,17822.80691
53975,Sand Bar,Ln,0,0,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.76798,4055.837649
53983,Sand Lake,Ln,0,0,0,No,163,163,1015,1015,Brownstown Twp,Wayne,Brownstown Twp,Wayne,22,0.36379,1921.440207
53985,Sand Piper,Dr,7,5,0,No,163,163,1170,1170,Romulus,Wayne,Romulus,Wayne,22,0.6616,3494.326736
53987,Sandalwood,Ct,0,0,0,No,163,163,1020,1020,Canton Twp,Wayne,Canton Twp,Wayne,22,0.12255,647.2878408
53988,Sandalwood,Rd,0,0,0,No,163,163,1020,1020,Canton Twp,Wayne,Canton Twp,Wayne,22,0.37057,1957.236464
53997,Sandalwood,Dr,7,3,0,No,163,163,1145,1145,Plymouth Twp,Wayne,Plymouth Twp,Wayne,22,0.23291,1230.128966
54007,Sandburg,Ave,7,5,0,No,163,163,1170,1170,Romulus,Wayne,Romulus,Wayne,22,0.19384,1023.827662
54010,Sandee,Dr,0,0,0,No,163,163,1185,1185,Taylor,Wayne,Taylor,Wayne,22,0.04452,235.1223333
54011,Sanders,Dr,0,0,0,No,163,163,1015,1015,Brownstown Twp,Wayne,Brownstown Twp,Wayne,22,0.0622,328.5109581
54014,Sanders,St,7,4,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.34244,1808.579385
54015,Sanders,St,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.37772,1994.900143
54024,Sandhurst,St,0,0,0,No,163,163,1020,1020,Canton Twp,Wayne,Canton Twp,Wayne,22,0.31095,1642.312264
54035,Sandlewood,Dr,0,0,0,No,163,163,1200,1200,Van Buren Twp,Wayne,Van Buren Twp,Wayne,22,0.25367,1339.808523
54049,Sandpiper,Dr,7,3,0,No,163,163,1020,1020,Canton Twp,Wayne,Canton Twp,Wayne,22,0.32041,1692.261744
54064,Sandra,Dr,7,5,0,No,163,163,1030,1030,Dearborn Heights,Wayne,Dearborn Heights,Wayne,22,0.10834,572.2053154
54065,Sandra,Dr,7,5,0,No,163,163,1210,1210,Westland,Wayne,Westland,Wayne,22,0.11876,627.2718319
54066,Sandra,Ln,7,5,0,No,163,163,1210,1210,Westland,Wayne,Westland,Wayne,22,0.63093,3332.236486
54067,Sandra,Ct,7,5,0,No,163,163,1215,1215,Woodhaven,Wayne,Woodhaven,Wayne,22,0.03741,197.5841092
54075,Sandshore,Blvd,7,3,0,No,163,163,1135,1135,Northville Twp,Wayne,Northville Twp,Wayne,22,0.10479,553.4107563
54089,Sandwood,Dr,0,0,0,No,163,163,1210,1210,Westland,Wayne,Westland,Wayne,22,0.08273,436.898413
54092,Sandy,Ct,0,0,0,No,163,163,1135,1135,Northville Twp,Wayne,Northville Twp,Wayne,22,0.02389,126.1756062
54138,Sanford,St,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.74716,3945.796736
54139,Sanford,Dr,7,5,0,No,163,163,1210,1210,Westland,Wayne,Westland,Wayne,22,0.34893,1842.884144
54144,Sanger,Ave,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.16352,863.6049472
54146,Sanilac,St,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.45843,2421.010424
54147,Sanilac,Ave,7,5,0,No,163,163,1095,1095,Harper Woods,Wayne,Harper Woods,Wayne,22,0.87018,4595.416885
54154,Sansburn,St,7,5,0,No,163,163,1210,1210,Westland,Wayne,Westland,Wayne,22,0.33969,1794.079334
54157,Santa Anita,Ave,7,5,0,No,163,163,1120,1120,Livonia,Wayne,Livonia,Wayne,22,0.43135,2278.154675
54163,Santa Barbara,Dr,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,1.98802,10499.17045
54167,Santa Clara,St,0,0,0,No,163,163,1010,1010,Belleville,Wayne,Belleville,Wayne,22,0.2387,1260.763082
54168,Santa Clara,Ave,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,1.33427,7046.718206
54169,Santa Clara,St,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,2.25959,11933.3579
54173,Santa Maria,St,0,0,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.13205,697.3939115
54174,Santa Maria,St,7,3,0,No,163,163,1150,1150,Redford Twp,Wayne,Redford Twp,Wayne,22,0.88548,4676.535355
54175,Santa Maria,St,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,5.14432,27168.61058
54178,Santa Rosa,Dr,7,4,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.2577,1361.018649
54179,Santa Rosa,Dr,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,3.84043,20282.19899
54190,Sapphire,Dr,7,3,0,No,163,163,1015,1015,Brownstown Twp,Wayne,Brownstown Twp,Wayne,22,0.18519,978.1159509
54199,Sarah,Ln,0,0,0,No,163,163,1210,1210,Westland,Wayne,Westland,Wayne,22,0.18979,1002.385928
54201,Sarah,Ct,7,3,0,No,163,163,1060,1060,Grosse Ile Twp,Wayne,Grosse Ile Twp,Wayne,22,0.13859,731.9867491
54202,Sarah,Ln,7,3,0,No,163,163,1060,1060,Grosse Ile Twp,Wayne,Grosse Ile Twp,Wayne,22,0.4707,2486.056674
54207,Sarah,Rd,7,5,0,No,163,163,1120,1120,Livonia,Wayne,Livonia,Wayne,22,0.09156,483.5453011
54209,Sarah Ann,Dr,7,3,0,No,163,163,1020,1020,Canton Twp,Wayne,Canton Twp,Wayne,22,0.11218,592.4883819
54210,Sarah Beth,Ln,0,0,0,No,163,163,1120,1120,Livonia,Wayne,Livonia,Wayne,22,0.02513,132.7372057
54211,Sarah Beth,Ln,7,5,0,No,163,163,1120,1120,Livonia,Wayne,Livonia,Wayne,22,0.12151,641.7473396
54218,Sarasota,Ct,7,3,0,No,163,163,1150,1150,Redford Twp,Wayne,Redford Twp,Wayne,22,0.03977,210.0558101
54219,Sarasota,St,7,3,0,No,163,163,1150,1150,Redford Twp,Wayne,Redford Twp,Wayne,22,1.67899,8867.397701
54221,Saratoga,Cir,0,0,0,No,163,163,1020,1020,Canton Twp,Wayne,Canton Twp,Wayne,22,0.49843,2632.521828
54222,Saratoga,Ln,0,0,0,No,163,163,1045,1045,Flat Rock (Wayne),Wayne,Flat Rock (Wayne),Wayne,22,0.04293,226.7401305
54223,Saratoga,Ave,0,0,0,No,163,163,1060,1060,Grosse Ile Twp,Wayne,Grosse Ile Twp,Wayne,22,0.34255,1809.267863
54229,Saratoga,Rd,7,3,0,No,163,163,1020,1020,Canton Twp,Wayne,Canton Twp,Wayne,22,0.12083,638.1539086
54231,Saratoga,St,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,1.55728,8224.050612
54243,Sarena,St,7,4,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.44505,2350.470821
54244,Sarena,St,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.15505,818.874119
54245,Sargent,Ave,0,0,0,No,163,163,1170,1170,Romulus,Wayne,Romulus,Wayne,22,0.35111,1854.466575
54249,Sargent,Ave,7,5,0,No,163,163,1170,1170,Romulus,Wayne,Romulus,Wayne,22,0.03402,179.6647595
54260,Sarsfield,St,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.0233,123.0298749
54278,Sassafras,Dr,7,5,0,No,163,163,1045,1045,Flat Rock (Wayne),Wayne,Flat Rock (Wayne),Wayne,22,0.02696,142.4058402
54287,Sauer,St,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.79003,4172.22483
54290,Saulino,Ct,7,5,0,No,163,163,1025,1025,Dearborn,Wayne,Dearborn,Wayne,22,0.10402,549.3755066
54297,Savage,Rd,4,2,0,Yes,163,163,1010,1010,Belleville,Wayne,Belleville,Wayne,22,0.07596,401.2119935
54298,Savage,Rd,4,2,0,Yes,163,163,1105,1105,Huron Twp,Wayne,Huron Twp,Wayne,22,1.03739,5479.281134
54299,Savage,Rd,4,2,0,Yes,163,163,1180,1180,Sumpter Twp,Wayne,Sumpter Twp,Wayne,22,0.98123,5182.654804
54300,Savage,Rd,4,2,0,Yes,163,163,1200,1010,Van Buren Twp,Wayne,Belleville,Wayne,22,0.13742,725.8357726
54301,Savage,Rd,4,2,0,Yes,163,163,1200,1200,Van Buren Twp,Wayne,Van Buren Twp,Wayne,22,1.88549,9958.668399
54302,Savage,St,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.66462,3509.888392
54307,Savannah,St,0,0,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.03975,209.9214084
54309,Savannah,Dr,7,3,0,No,163,163,1020,1020,Canton Twp,Wayne,Canton Twp,Wayne,22,0.24401,1288.772651
54317,Savannah,St,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.79083,4176.524279
54321,Savery,Dr,0,0,0,No,163,163,1020,1020,Canton Twp,Wayne,Canton Twp,Wayne,22,0.18613,983.0402374
54322,Savery,St,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.24076,1271.497802
54323,Saville Row,,0,0,0,No,163,163,1120,1120,Livonia,Wayne,Livonia,Wayne,22,0.06831,360.7962842
54326,Savoie,Ave,7,5,0,No,163,163,1120,1120,Livonia,Wayne,Livonia,Wayne,22,0.30727,1622.804096
54327,Savoie,Ct,7,5,0,No,163,163,1120,1120,Livonia,Wayne,Livonia,Wayne,22,0.10148,535.9790176
54330,Savoy,Ct,0,0,0,No,163,163,1135,1135,Northville Twp,Wayne,Northville Twp,Wayne,22,0.04519,238.6841315
54333,Sawgrass,Ct,0,0,0,No,163,163,1185,1185,Taylor,Wayne,Taylor,Wayne,22,0.07161,378.1938111
54334,Sawgrass,Ct,0,0,0,No,163,163,1200,1200,Van Buren Twp,Wayne,Van Buren Twp,Wayne,22,0.14073,743.3179487
54351,Sawyer,Ct,0,0,0,No,163,163,1020,1020,Canton Twp,Wayne,Canton Twp,Wayne,22,0.13471,711.4722338
54354,Sawyer,Ave,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.03906,206.2865845
54355,Sawyer,St,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,2.06189,10889.65321
54356,Sawyer,Ave,7,5,0,No,163,163,1030,1030,Dearborn Heights,Wayne,Dearborn Heights,Wayne,22,0.09747,514.7762871
54363,Saxon,St,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.02933,154.8859795
54366,Saxony,St,0,0,0,No,163,163,1215,1215,Woodhaven,Wayne,Woodhaven,Wayne,22,0.1826,964.4534904
54367,Saxony,Rd,7,3,0,No,163,163,1020,1020,Canton Twp,Wayne,Canton Twp,Wayne,22,0.27408,1447.566101
54384,Scarborough,Rd,0,0,0,No,163,163,1020,1020,Canton Twp,Wayne,Canton Twp,Wayne,22,0.45448,2400.429714
54395,Scarlet,Dr,7,3,0,No,163,163,1020,1020,Canton Twp,Wayne,Canton Twp,Wayne,22,0.15457,816.3848942
54404,Scarsdale,St,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.11898,628.3452485
54408,Scenic,Cir,0,0,0,No,163,163,1020,1020,Canton Twp,Wayne,Canton Twp,Wayne,22,0.46123,2436.080653
54409,Scenic,Ct,0,0,0,No,163,163,1020,1020,Canton Twp,Wayne,Canton Twp,Wayne,22,0.05445,287.6009325
54410,Scenic,Dr,0,0,0,No,163,163,1020,1020,Canton Twp,Wayne,Canton Twp,Wayne,22,0.14437,762.502883
54411,Scenic,Ln,0,0,0,No,163,163,1135,1135,Northville Twp,Wayne,Northville Twp,Wayne,22,0.27587,1456.982715
54419,Scenic,Dr,7,3,0,No,163,163,1200,1200,Van Buren Twp,Wayne,Van Buren Twp,Wayne,22,0.03403,179.7280132
54430,Scenic Harbour,Dr,7,3,0,No,163,163,1135,1135,Northville Twp,Wayne,Northville Twp,Wayne,22,0.86474,4567.091688
54444,Schaefer,Ct,0,0,0,No,163,163,1175,1175,Southgate,Wayne,Southgate,Wayne,22,0.22155,1170.140352
54445,Schaefer,,3,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.21879,1155.546656
54446,Schaefer,,3,2,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.25203,1331.035648
54447,Schaefer,Hwy,3,2,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.37112,1960.041208
54448,Schaefer,Hwy,3,2,1,Yes,163,163,1125,5,Melvindale,Wayne,Detroit,Wayne,22,0.00366,19.32594273
54449,Schaefer,Hwy,3,2,5,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.02433,128.5229319
54450,Schaefer,Hwy,3,2,5,Yes,163,163,1125,5,Melvindale,Wayne,Detroit,Wayne,22,0.51752,2733.239492
54451,Schaefer,Hwy,3,4,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,6.49321,34292.4916
54452,Schaefer,Rd,3,4,1,Yes,163,163,1025,1025,Dearborn,Wayne,Dearborn,Wayne,22,4.87062,25723.63298
54453,Schaefer,Hwy,3,4,1,Yes,163,163,1125,5,Melvindale,Wayne,Detroit,Wayne,22,0.06913,365.1463926
54454,Schaefer,Rd,3,4,1,Yes,163,163,1125,5,Melvindale,Wayne,Detroit,Wayne,22,0.28758,1518.790019
54455,Schaefer/E I 94,Ramp,1,1,1,Yes,163,163,1025,1025,Dearborn,Wayne,Dearborn,Wayne,22,0.2211,1167.761704
54456,Schaefer/I 94,Ramp,1,1,1,Yes,163,163,1025,1025,Dearborn,Wayne,Dearborn,Wayne,22,0.36693,1937.887957
54457,Schaefer/N I 75,Ramp,1,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.1536,811.208042
54458,Schaefer/Rotunda Cutoff,,5,2,0,Yes,163,163,1025,1025,Dearborn,Wayne,Dearborn,Wayne,22,0.09648,509.57028
54459,Schaefer/S I 75,Ramp,1,1,1,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.30267,1598.543893
54460,Schaefer/W I 94,Ramp,1,1,1,Yes,163,163,1025,1025,Dearborn,Wayne,Dearborn,Wayne,22,0.31057,1640.249036
54461,Schaefer/W I 96,Ramp,5,1,0,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.06067,320.4060546
54473,Schaller,Dr,7,5,0,No,163,163,1050,1050,Garden City,Wayne,Garden City,Wayne,22,0.21313,1125.646327
54475,Scheffer,Pl,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.05227,276.061028
54478,Scher,Pl,7,5,0,No,163,163,1070,1070,Grosse Pointe Farms,Wayne,Grosse Pointe Farms,Wayne,22,0.03135,165.5764525
54486,Schiller,St,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.13441,709.8526099
54491,Schlaff,Ave,5,4,0,Yes,163,163,1025,1025,Dearborn,Wayne,Dearborn,Wayne,22,0.62238,3287.007435
54494,Schley,Ave,7,5,0,No,163,163,1210,1210,Westland,Wayne,Westland,Wayne,22,0.56633,2991.11253
54519,Schoenherr,St,4,4,0,Yes,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,1.5614,8245.78894
54527,Schomberg,Rd,7,5,0,No,163,163,1185,1185,Taylor,Wayne,Taylor,Wayne,22,0.25198,1330.856728
54539,School,St,7,5,0,No,163,163,5,5,Detroit,Wayne,Detroit,Wayne,22,0.18937,1000.106352
54540,School,Ave,7,5,0,No,163,163,1210,1210,Westland,Wayne,Westland,Wayne,22,0.41102,2170.821783
